聾,롱
儡,뢰
瀨,뢰
牢,뢰
磊,뢰
賂,뢰
賚,뢰
賴,뢰
雷,뢰
了,료
僚,료
寮,료
廖,료
料,료
燎,료
療,료
瞭,료
聊,료
蓼,료
遼,료
鬧,료
龍,룡
壘,루
婁,루
屢,루
樓,루
淚,루
漏,루
瘻,루
累,루
縷,루
蔞,루
褸,루
鏤,루
陋,루
劉,류
旒,류
柳,류
榴,류
流,류
溜,류
瀏,류
琉,류
瑠,류
留,류
瘤,류
硫,류
謬,류
類,류
六,륙
戮,륙
陸,륙
侖,륜
倫,륜
崙,륜
淪,륜
綸,륜
輪,륜
律,률
慄,률
栗,률
率,률
隆,륭
勒,륵
肋,륵
凜,름
凌,릉
楞,릉
稜,릉
綾,릉
菱,릉
陵,릉
俚,리
利,리
厘,리
吏,리
唎,리
履,리
悧,리
李,리
梨,리
浬,리
犁,리
狸,리
理,리
璃,리
異,리
痢,리
籬,리
罹,리
羸,리
莉,리
裏,리
裡,리
里,리
釐,리
離,리
鯉,리
吝,린
潾,린
燐,린
璘,린
藺,린
躪,린
隣,린
鱗,린
麟,린
林,림
淋,림
琳,림
臨,림
霖,림
砬,립
立,립
笠,립
粒,립
摩,마
瑪,마
痲,마
碼,마
磨,마
馬,마
魔,마
麻,마
寞,막
幕,막
漠,막
膜,막
莫,막
邈,막
万,만
卍,만
娩,만
巒,만
彎,만
慢,만
挽,만
晩,만
曼,만
滿,만
漫,만
灣,만
瞞,만
萬,만
蔓,만
蠻,만
輓,만
饅,만
鰻,만
唜,말
抹,말
末,말
沫,말
茉,말
襪,말
靺,말
亡,망
妄,망
忘,망
忙,망
望,망
網,망
罔,망
芒,망
茫,망
莽,망
輞,망
邙,망
埋,매
妹,매
媒,매
寐,매
昧,매
枚,매
梅,매
每,매
煤,매
罵,매
買,매
賣,매
邁,매
魅,매
脈,맥
貊,맥
陌,맥
驀,맥
麥,맥
孟,맹
氓,맹
猛,맹
盲,맹
盟,맹
萌,맹
冪,멱
覓,멱
免,면
冕,면
勉,면
棉,면
沔,면
眄,면
眠,면
綿,면
緬,면
面,면
麵,면
滅,멸
蔑,멸
冥,명
名,명
命,명
明,명
暝,명
椧,명
溟,명
皿,명
瞑,명
茗,명
蓂,명
螟,명
酩,명
銘,명
鳴,명
袂,몌
侮,모
冒,모
募,모
姆,모
帽,모
慕,모
摸,모
摹,모
暮,모
某,모
模,모
母,모
毛,모
牟,모
牡,모
瑁,모
眸,모
矛,모
耗,모
芼,모
茅,모
謀,모
謨,모
貌,모
木,목
沐,목
牧,목
目,목
睦,목
穆,목
鶩,목
歿,몰
沒,몰
夢,몽
朦,몽
蒙,몽
卯,묘
墓,묘
妙,묘
廟,묘
描,묘
昴,묘
杳,묘
渺,묘
猫,묘
竗,묘
苗,묘
錨,묘
務,무
巫,무
憮,무
懋,무
戊,무
拇,무
撫,무
无,무
楙,무
武,무
毋,무
無,무
珷,무
畝,무
繆,무
舞,무
茂,무
蕪,무
誣,무
貿,무
霧,무
鵡,무
墨,묵
默,묵
們,문
刎,문
吻,문
問,문
文,문
汶,문
紊,문
紋,문
聞,문
蚊,문
門,문
雯,문
勿,물
沕,물
物,물
味,미
媚,미
尾,미
嵋,미
彌,미
微,미
未,미
梶,미
楣,미
渼,미
湄,미
眉,미
米,미
美,미
薇,미
謎,미
迷,미
靡,미
黴,미
岷,민
悶,민
愍,민
憫,민
敏,민
旻,민
旼,민
民,민
泯,민
玟,민
珉,민
緡,민
閔,민
密,밀
蜜,밀
謐,밀
剝,박
博,박
拍,박
搏,박
撲,박
朴,박
樸,박
泊,박
珀,박
璞,박
箔,박
粕,박
縛,박
膊,박
舶,박
薄,박
迫,박
雹,박
駁,박
伴,반
半,반
反,반
叛,반
拌,반
搬,반
攀,반
斑,반
槃,반
泮,반
潘,반
班,반
畔,반
瘢,반
盤,반
盼,반
磐,반
磻,반
礬,반
絆,반
般,반
蟠,반
返,반
頒,반
飯,반
勃,발
拔,발
撥,발
渤,발
潑,발
發,발
跋,발
醱,발
鉢,발
髮,발
魃,발
倣,방
傍,방
坊,방
妨,방
尨,방
幇,방
彷,방
房,방
